,open,high,low,close,volume,value
2023-01-05 09:00:00,21.7,21.9,21.2,21.7,72073896.20550214,1555632934.2353857
2023-01-06 09:00:00,21.7,22.3,21.0,22.2,51419074.4120434,1105375827.0233302
2023-01-07 09:00:00,22.1,22.5,21.9,22.4,52786810.57208316,1168139564.8893125
2023-01-08 09:00:00,22.3,28.4,22.0,27.5,794957403.3887969,20833169053.527767
2023-01-09 09:00:00,27.5,34.5,26.8,29.7,5243153852.710527,165697329416.2323
2023-01-10 09:00:00,29.7,32.5,29.6,30.3,2192442749.439079,67688344477.41914
2023-01-11 09:00:00,30.2,30.2,28.1,29.1,543484235.4362997,15846846647.326822
2023-01-12 09:00:00,29.1,30.7,28.2,30.0,854750720.2933939,25283853092.767647
2023-01-13 09:00:00,29.9,33.8,29.6,32.2,1340972476.636549,42036733374.64152
2023-01-14 09:00:00,32.2,35.3,30.1,32.9,1452665598.6731284,47607399848.47553
2023-01-15 09:00:00,32.9,33.0,30.8,32.2,591316095.4105027,18807134324.99698
2023-01-16 09:00:00,32.2,38.2,31.7,34.0,2529998062.550771,89531248692.58315
2023-01-17 09:00:00,34.0,35.4,33.0,33.9,680437501.9150305,23273146858.059692
2023-01-18 09:00:00,33.8,34.3,30.2,30.8,495537421.14468944,16065311836.222652
2023-01-19 09:00:00,30.7,31.9,30.5,31.7,251412956.94131726,7847761485.051915
2023-01-20 09:00:00,31.7,34.4,31.1,34.1,377642039.6273047,12315364488.56828
2023-01-21 09:00:00,34.1,36.6,33.2,33.3,660409850.1386414,22863564808.391697
2023-01-22 09:00:00,33.4,35.0,32.7,33.8,422677102.68004227,14381905259.427378
2023-01-23 09:00:00,33.8,36.2,33.6,35.8,975040990.3850453,34216403646.895878
2023-01-24 09:00:00,35.8,37.8,32.9,33.8,921127910.9971368,32531001254.440536
2023-01-25 09:00:00,33.8,36.9,32.8,35.0,973349121.1647475,33804425448.678577
2023-01-26 09:00:00,34.9,35.6,34.0,35.1,413204142.31766826,14403449659.384304
2023-01-27 09:00:00,35.1,39.0,34.0,36.7,1080955602.150188,39116236619.00278
2023-01-28 09:00:00,36.7,41.7,35.8,36.8,1629216308.5608623,62858037463.0702
2023-01-29 09:00:00,36.8,37.2,36.1,37.0,270088531.8930257,9928345724.236717
2023-01-30 09:00:00,37.0,37.1,32.8,33.5,450813065.44644487,15680610366.753775
2023-01-31 09:00:00,33.7,34.2,32.6,33.9,236071581.0283178,7899070934.0814
2023-02-01 09:00:00,33.8,37.1,32.7,35.2,993130671.950525,34473450185.22822
2023-02-02 09:00:00,35.2,37.3,35.2,35.6,450620289.1619613,16141386174.311462
2023-02-03 09:00:00,35.6,37.6,35.3,37.4,513110240.99421763,18613086529.4054
2023-02-04 09:00:00,37.4,40.7,36.6,37.7,1158919991.1629815,44662492423.9423
2023-02-05 09:00:00,37.7,39.1,35.1,36.6,708196986.5340964,26421102973.701706
2023-02-06 09:00:00,36.6,38.3,35.5,38.2,579183149.4158529,21380987043.485012
2023-02-07 09:00:00,38.1,39.1,36.7,39.1,636458762.9844375,24052904269.172897
2023-02-08 09:00:00,39.1,39.6,37.3,39.2,648826155.1915946,25217874068.728752
2023-02-09 09:00:00,39.3,39.5,34.8,35.0,657549407.0628047,24529753205.474197
2023-02-10 09:00:00,35.1,36.5,34.3,36.3,376079204.19001627,13302125510.518826
2023-02-11 09:00:00,36.3,36.8,35.8,36.8,128403851.97315931,4640268782.566942
2023-02-12 09:00:00,36.8,39.8,36.1,37.9,698373722.2418503,26557705195.485004
2023-02-13 09:00:00,37.9,42.8,36.1,38.0,3504936364.9277635,138901251986.84357
2023-02-14 09:00:00,38.0,38.7,35.5,38.4,897837851.6281592,33398260587.99677
2023-02-15 09:00:00,38.4,41.0,37.4,40.4,651002880.4918363,25224526604.16462
2023-02-16 09:00:00,40.4,41.6,38.0,38.2,687886935.6015459,27580811293.07991
2023-02-17 09:00:00,38.2,41.7,38.1,41.1,463947834.84825057,18511203350.756023
2023-02-18 09:00:00,41.1,44.9,41.0,42.2,980241150.0871993,42264759632.34296
2023-02-19 09:00:00,42.2,42.5,40.6,42.0,322711915.0321016,13477553868.980074
2023-02-20 09:00:00,41.9,45.8,40.4,44.1,831873812.4374484,35942744529.76261
2023-02-21 09:00:00,44.0,48.2,41.9,45.8,2248956560.6729226,101913934136.77899
2023-02-22 09:00:00,45.8,48.3,42.6,46.2,1509737000.583154,68645062727.75377
2023-02-23 09:00:00,46.2,48.1,45.4,46.4,806259620.2361963,37600726349.31067
2023-02-24 09:00:00,46.4,46.7,43.4,44.6,546303094.0363027,24566850164.3766
2023-02-25 09:00:00,44.5,44.7,41.0,42.8,309609105.1258276,13246897473.535553
2023-02-26 09:00:00,42.8,43.8,41.8,43.6,194650606.79981214,8357394287.27649
2023-02-27 09:00:00,43.6,44.3,42.2,43.2,266580051.21694878,11478114879.510443
2023-02-28 09:00:00,43.2,43.5,41.5,41.9,166676816.68005985,7079683923.267204
2023-03-01 09:00:00,41.9,42.5,41.2,42.3,158440532.71132624,6655186267.158741
2023-03-02 09:00:00,42.3,42.6,40.1,40.8,205720156.09209177,8419886551.514891
2023-03-03 09:00:00,40.8,41.2,36.5,37.9,311447292.0804848,11801035992.21009
2023-03-04 09:00:00,37.8,38.2,35.7,36.6,174029971.58822873,6491764295.41117
2023-03-05 09:00:00,36.6,37.7,36.1,36.9,101268623.27047049,3742116346.8737087
2023-03-06 09:00:00,36.9,37.0,35.1,36.3,173045711.0582197,6200708833.997754
2023-03-07 09:00:00,36.3,37.1,34.1,35.4,166306840.19202447,5913829074.257611
2023-03-08 09:00:00,35.5,35.7,32.4,32.7,220579273.99808863,7449594723.991912
2023-03-09 09:00:00,32.8,33.6,30.0,30.6,213063600.7225789,6813286520.317722
2023-03-10 09:00:00,30.6,31.4,29.1,31.1,255312013.6181951,7731056292.129863
2023-03-11 09:00:00,31.3,31.9,29.4,30.6,217959612.76826367,6663532704.227556
2023-03-12 09:00:00,30.5,32.8,29.4,32.4,169027233.7868808,5184455486.766012
2023-03-13 09:00:00,32.4,35.0,31.2,34.4,364996512.5108088,12052946838.823885
2023-03-14 09:00:00,34.5,39.0,33.7,37.2,654509266.5383635,23736940296.167305
2023-03-15 09:00:00,37.2,39.2,35.0,35.9,545481492.8777248,20490697032.14016
2023-03-16 09:00:00,35.9,36.7,34.9,36.4,200504325.72035706,7186412548.662584
2023-03-17 09:00:00,36.5,38.7,35.9,38.6,318039321.9961003,11959090448.13837
2023-03-18 09:00:00,38.7,39.4,37.2,37.7,306999364.5090421,11849087827.997347
2023-03-19 09:00:00,37.7,39.5,37.1,39.1,300186581.2100742,11510316447.237314
2023-03-20 09:00:00,39.2,39.6,37.1,37.4,329524357.0707987,12647214783.754313
2023-03-21 09:00:00,37.3,38.2,35.5,37.9,308010953.32924974,11409005705.366756
2023-03-22 09:00:00,38.0,38.1,34.9,36.2,199517950.95937926,7344749161.5770645
2023-03-23 09:00:00,36.2,37.7,35.6,37.5,121607095.99518003,4442427191.896714
2023-03-24 09:00:00,37.5,37.6,35.9,36.3,124507689.42982242,4576361403.538981
