,open,high,low,close,volume,value
2023-02-07 09:00:00,313.0,331.0,310.0,331.0,11616669.30869167,3718122653.767007
2023-02-08 09:00:00,331.0,331.0,311.0,326.0,11587998.46178469,3763250186.028975
2023-02-09 09:00:00,326.0,331.0,292.0,297.0,15907024.0102184,5001251867.274616
2023-02-10 09:00:00,297.0,304.0,295.0,302.0,12759408.88129587,3827966294.694745
2023-02-11 09:00:00,302.0,316.0,299.0,315.0,5345271.02879782,1643717856.1024349
2023-02-12 09:00:00,315.0,318.0,301.0,304.0,6102928.14180865,1884562138.0052788
2023-02-13 09:00:00,304.0,306.0,281.0,292.0,6895027.88780255,2012546580.3494954
2023-02-14 09:00:00,292.0,303.0,285.0,302.0,4972584.60816728,1458008798.804995
2023-02-15 09:00:00,303.0,327.0,302.0,325.0,32617363.42547798,10207953463.620983
2023-02-16 09:00:00,326.0,332.0,310.0,313.0,14377248.50215759,4663037453.948677
2023-02-17 09:00:00,312.0,341.0,309.0,337.0,19142525.48862922,6308162876.488125
2023-02-18 09:00:00,337.0,341.0,328.0,335.0,7997076.87868329,2681291292.268002
2023-02-19 09:00:00,335.0,338.0,323.0,330.0,9315503.70684825,3085359497.1621156
2023-02-20 09:00:00,331.0,371.0,328.0,355.0,71558994.26828156,25120679852.621796
2023-02-21 09:00:00,356.0,360.0,340.0,347.0,25251279.30561465,8824186050.299253
2023-02-22 09:00:00,347.0,352.0,328.0,344.0,13044049.46566912,4411904861.359074
2023-02-23 09:00:00,344.0,383.0,344.0,364.0,110538607.3262153,40620048880.433136
2023-02-24 09:00:00,364.0,376.0,344.0,358.0,40833943.37851522,14712129740.700418
2023-02-25 09:00:00,358.0,407.0,337.0,364.0,119093227.78199007,44782684856.24352
2023-02-26 09:00:00,365.0,365.0,347.0,358.0,16632446.54356412,5858102044.533019
2023-02-27 09:00:00,358.0,358.0,341.0,348.0,12301591.59310326,4293420682.37708
2023-02-28 09:00:00,348.0,360.0,340.0,341.0,11510499.1306673,4027238433.8805776
2023-03-01 09:00:00,341.0,428.0,336.0,397.0,382296874.8185084,154135336350.32935
2023-03-02 09:00:00,399.0,406.0,361.0,366.0,94909950.85155457,36375919832.821266
2023-03-03 09:00:00,366.0,366.0,321.0,335.0,30989279.48823167,10382925093.799488
2023-03-04 09:00:00,335.0,337.0,315.0,321.0,9367503.0202393,3071907227.0129447
